Customer_ID,Name,Age,SSN,Occupation,snapshot_date,_ingested_at_utc,feat_balance,feat_utilization_bucket,feat_trades_open
CUS_0x02e7,User743,46,843-33-1743,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,245,0,9
CUS_0x02e8,User744,47,844-34-1744,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,564,4,4
CUS_0x02e9,User745,48,845-35-1745,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,620,0,0
CUS_0x02ea,User746,49,846-36-1746,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,10,0,10
CUS_0x02eb,User747,50,847-37-1747,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,61,1,5
CUS_0x02ec,User748,51,848-38-1748,Artist,2023-08-01,2023-08-01T00:00:00.000Z,864,4,4
CUS_0x02ed,User749,52,849-39-1749,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,305,0,9
CUS_0x02ee,User750,53,850-40-1750,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,572,2,4
CUS_0x02ef,User751,54,851-41-1751,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,935,0,7
CUS_0x02f0,User752,55,852-42-1752,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,526,1,2
CUS_0x02f1,User753,56,853-43-1753,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,106,1,6
CUS_0x02f2,User754,57,854-44-1754,Artist,2023-08-01,2023-08-01T00:00:00.000Z,264,4,8
CUS_0x02f3,User755,58,855-45-1755,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,46,1,6
CUS_0x02f4,User756,59,856-46-1756,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,46,1,10
CUS_0x02f5,User757,60,857-47-1757,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,976,1,0
CUS_0x02f6,User758,61,858-48-1758,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,863,3,11
CUS_0x02f7,User759,62,859-49-1759,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,420,0,0
CUS_0x02f8,User760,63,860-50-1760,Artist,2023-08-01,2023-08-01T00:00:00.000Z,30,0,2
CUS_0x02f9,User761,64,861-51-1761,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,691,1,11
CUS_0x02fa,User762,65,862-52-1762,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,393,3,1
CUS_0x02fb,User763,66,863-53-1763,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,504,4,8
CUS_0x02fc,User764,67,864-54-1764,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,969,4,1
CUS_0x02fd,User765,68,865-55-1765,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,637,2,5
CUS_0x02fe,User766,69,866-56-1766,Artist,2023-08-01,2023-08-01T00:00:00.000Z,232,2,4
CUS_0x02ff,User767,70,867-57-1767,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,859,4,7
CUS_0x0300,User768,71,868-58-1768,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,216,1,4
CUS_0x0301,User769,72,869-59-1769,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,973,3,1
CUS_0x0302,User770,18,870-60-1770,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,492,2,0
CUS_0x0303,User771,19,871-61-1771,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,7,2,11
CUS_0x0304,User772,20,872-62-1772,Artist,2023-08-01,2023-08-01T00:00:00.000Z,324,4,4
CUS_0x0305,User773,21,873-63-1773,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,407,2,11
CUS_0x0306,User774,22,874-64-1774,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,420,0,8
CUS_0x0307,User775,23,875-65-1775,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,104,4,4
CUS_0x0308,User776,24,876-66-1776,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,365,0,9
CUS_0x0309,User777,25,877-67-1777,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,916,1,4
CUS_0x030a,User778,26,878-68-1778,Artist,2023-08-01,2023-08-01T00:00:00.000Z,971,1,11
CUS_0x030b,User779,27,879-69-1779,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,235,0,3
CUS_0x030c,User780,28,880-70-1780,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,838,3,6
CUS_0x030d,User781,29,881-71-1781,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,251,1,11
CUS_0x030e,User782,30,882-72-1782,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,76,1,4
CUS_0x030f,User783,31,883-73-1783,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,784,4,0
CUS_0x0310,User784,32,884-74-1784,Artist,2023-08-01,2023-08-01T00:00:00.000Z,736,1,0
CUS_0x0311,User785,33,885-75-1785,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,629,4,5
CUS_0x0312,User786,34,886-76-1786,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,850,0,6
CUS_0x0313,User787,35,887-77-1787,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,220,0,8
CUS_0x0314,User788,36,888-78-1788,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,251,1,11
CUS_0x0315,User789,37,889-79-1789,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,844,4,8
CUS_0x0316,User790,38,890-80-1790,Artist,2023-08-01,2023-08-01T00:00:00.000Z,119,4,3
CUS_0x0317,User791,39,891-81-1791,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,142,2,6
CUS_0x0318,User792,40,892-82-1792,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,378,3,6
CUS_0x0319,User793,41,893-83-1793,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,901,1,5
CUS_0x031a,User794,42,894-84-1794,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,47,2,7
CUS_0x031b,User795,43,895-85-1795,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,776,1,4
CUS_0x031c,User796,44,896-86-1796,Artist,2023-08-01,2023-08-01T00:00:00.000Z,0,0,8
CUS_0x031d,User797,45,897-87-1797,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,470,0,6
CUS_0x031e,User798,46,898-88-1798,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,814,4,10
CUS_0x031f,User799,47,899-89-1799,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,447,2,11
CUS_0x0320,User800,48,900-90-1800,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,93,3,1
CUS_0x0321,User801,49,901-91-1801,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,612,2,8
CUS_0x0322,User802,50,902-92-1802,Artist,2023-08-01,2023-08-01T00:00:00.000Z,960,0,8
CUS_0x0323,User803,51,903-93-1803,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,123,3,7
CUS_0x0324,User804,52,904-94-1804,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,524,4,4
CUS_0x0325,User805,53,905-95-1805,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,124,4,8
CUS_0x0326,User806,54,906-96-1806,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,383,3,11
CUS_0x0327,User807,55,907-97-1807,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,294,4,6
CUS_0x0328,User808,56,908-98-1808,Artist,2023-08-01,2023-08-01T00:00:00.000Z,200,0,4
CUS_0x0329,User809,57,909-99-1809,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,603,3,3
CUS_0x032a,User810,58,910-10-1810,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,525,0,1
CUS_0x032b,User811,59,911-11-1811,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,528,3,8
CUS_0x032c,User812,60,912-12-1812,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,403,3,3
CUS_0x032d,User813,61,913-13-1813,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,208,3,4
CUS_0x032e,User814,62,914-14-1814,Artist,2023-08-01,2023-08-01T00:00:00.000Z,318,3,6
CUS_0x032f,User815,63,915-15-1815,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,569,4,9
CUS_0x0330,User816,64,916-16-1816,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,156,1,8
CUS_0x0331,User817,65,917-17-1817,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,245,0,1
CUS_0x0332,User818,66,918-18-1818,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,525,0,1
CUS_0x0333,User819,67,919-19-1819,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,342,2,6
CUS_0x0334,User820,68,920-20-1820,Artist,2023-08-01,2023-08-01T00:00:00.000Z,848,3,8
CUS_0x0335,User821,69,921-21-1821,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,947,2,7
CUS_0x0336,User822,70,922-22-1822,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,401,1,5
CUS_0x0337,User823,71,923-23-1823,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,626,1,2
CUS_0x0338,User824,72,924-24-1824,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,108,3,0
CUS_0x0339,User825,18,925-25-1825,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,979,4,3
CUS_0x033a,User826,19,926-26-1826,Artist,2023-08-01,2023-08-01T00:00:00.000Z,312,2,8
CUS_0x033b,User827,20,927-27-1827,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,238,3,2
CUS_0x033c,User828,21,928-28-1828,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,876,1,4
CUS_0x033d,User829,22,929-29-1829,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,0,0,8
CUS_0x033e,User830,23,930-30-1830,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,677,2,1
CUS_0x033f,User831,24,931-31-1831,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,11,1,11
CUS_0x0340,User832,25,932-32-1832,Artist,2023-08-01,2023-08-01T00:00:00.000Z,278,3,6
CUS_0x0341,User833,26,933-33-1833,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,553,3,5
CUS_0x0342,User834,27,934-34-1834,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,733,3,9
CUS_0x0343,User835,28,935-35-1835,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,893,3,9
CUS_0x0344,User836,29,936-36-1836,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,229,4,5
CUS_0x0345,User837,30,937-37-1837,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,920,0,8
CUS_0x0346,User838,31,938-38-1838,Artist,2023-08-01,2023-08-01T00:00:00.000Z,299,4,11
CUS_0x0347,User839,32,939-39-1839,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,626,1,2
CUS_0x0348,User840,33,940-40-1840,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,728,3,8
CUS_0x0349,User841,34,941-41-1841,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,738,3,2
CUS_0x034a,User842,35,942-42-1842,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,562,2,2
CUS_0x034b,User843,36,943-43-1843,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,456,1,0
CUS_0x034c,User844,37,944-44-1844,Artist,2023-08-01,2023-08-01T00:00:00.000Z,977,2,9
CUS_0x034d,User845,38,945-45-1845,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,693,3,1
CUS_0x034e,User846,39,946-46-1846,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,714,4,6
CUS_0x034f,User847,40,947-47-1847,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,230,0,10
CUS_0x0350,User848,41,948-48-1848,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,942,2,6
CUS_0x0351,User849,42,949-49-1849,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,134,4,2
CUS_0x0352,User850,43,950-50-1850,Artist,2023-08-01,2023-08-01T00:00:00.000Z,607,2,11
CUS_0x0353,User851,44,951-51-1851,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,761,1,5
CUS_0x0354,User852,45,952-52-1852,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,567,2,3
CUS_0x0355,User853,46,953-53-1853,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,319,4,11
CUS_0x0356,User854,47,954-54-1854,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,388,3,8
CUS_0x0357,User855,48,955-55-1855,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,842,2,6
CUS_0x0358,User856,49,956-56-1856,Artist,2023-08-01,2023-08-01T00:00:00.000Z,388,3,4
CUS_0x0359,User857,50,957-57-1857,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,945,0,5
CUS_0x035a,User858,51,958-58-1858,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,857,2,9
CUS_0x035b,User859,52,959-59-1859,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,454,4,10
CUS_0x035c,User860,53,960-60-1860,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,824,4,4
CUS_0x035d,User861,54,961-61-1861,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,497,2,9
CUS_0x035e,User862,55,962-62-1862,Artist,2023-08-01,2023-08-01T00:00:00.000Z,383,3,7
CUS_0x035f,User863,56,963-63-1863,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,127,2,3
CUS_0x0360,User864,57,964-64-1864,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,255,0,3
CUS_0x0361,User865,58,965-65-1865,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,447,2,11
CUS_0x0362,User866,59,966-66-1866,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,922,2,10
CUS_0x0363,User867,60,967-67-1867,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,643,3,3
CUS_0x0364,User868,61,968-68-1868,Artist,2023-08-01,2023-08-01T00:00:00.000Z,798,3,6
CUS_0x0365,User869,62,969-69-1869,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,220,0,8
CUS_0x0366,User870,63,970-70-1870,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,448,3,8
CUS_0x0367,User871,64,971-71-1871,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,563,3,3
CUS_0x0368,User872,65,972-72-1872,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,310,0,2
CUS_0x0369,User873,66,973-73-1873,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,47,2,3
CUS_0x036a,User874,67,974-74-1874,Artist,2023-08-01,2023-08-01T00:00:00.000Z,816,1,4
CUS_0x036b,User875,68,975-75-1875,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,816,1,4
CUS_0x036c,User876,69,976-76-1876,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,594,4,6
CUS_0x036d,User877,70,977-77-1877,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,488,3,4
CUS_0x036e,User878,71,978-78-1878,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,292,2,8
CUS_0x036f,User879,72,979-79-1879,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,978,3,6
CUS_0x0370,User880,18,980-80-1880,Artist,2023-08-01,2023-08-01T00:00:00.000Z,626,1,6
CUS_0x0371,User881,19,981-81-1881,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,24,4,8
CUS_0x0372,User882,20,982-82-1882,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,342,2,2
CUS_0x0373,User883,21,983-83-1883,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,723,3,3
CUS_0x0374,User884,22,984-84-1884,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,645,0,5
CUS_0x0375,User885,23,985-85-1885,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,788,3,8
CUS_0x0376,User886,24,986-86-1886,Artist,2023-08-01,2023-08-01T00:00:00.000Z,248,3,4
CUS_0x0377,User887,25,987-87-1887,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,789,4,1
CUS_0x0378,User888,26,988-88-1888,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,854,4,6
CUS_0x0379,User889,27,989-89-1889,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,590,0,10
CUS_0x037a,User890,28,990-90-1890,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,874,4,2
CUS_0x037b,User891,29,991-91-1891,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,207,2,11
CUS_0x037c,User892,30,992-92-1892,Artist,2023-08-01,2023-08-01T00:00:00.000Z,680,0,4
CUS_0x037d,User893,31,993-93-1893,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,808,3,4
CUS_0x037e,User894,32,994-94-1894,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,658,3,10
CUS_0x037f,User895,33,995-95-1895,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,137,2,1
CUS_0x0380,User896,34,996-96-1896,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,829,4,9
CUS_0x0381,User897,35,997-97-1897,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,158,3,6
CUS_0x0382,User898,36,998-98-1898,Artist,2023-08-01,2023-08-01T00:00:00.000Z,340,0,4
CUS_0x0383,User899,37,999-99-1899,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,894,4,6
CUS_0x0384,User900,38,100-10-1900,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,363,3,11
CUS_0x0385,User901,39,101-11-1901,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,571,1,11
CUS_0x0386,User902,40,102-12-1902,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,501,1,9
CUS_0x0387,User903,41,103-13-1903,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,214,4,6
CUS_0x0388,User904,42,104-14-1904,Artist,2023-08-01,2023-08-01T00:00:00.000Z,643,3,11
CUS_0x0389,User905,43,105-15-1905,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,509,4,9
CUS_0x038a,User906,44,106-16-1906,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,957,2,1
CUS_0x038b,User907,45,107-17-1907,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,577,2,9
CUS_0x038c,User908,46,108-18-1908,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,805,0,5
CUS_0x038d,User909,47,109-19-1909,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,472,2,4
CUS_0x038e,User910,48,110-20-1910,Artist,2023-08-01,2023-08-01T00:00:00.000Z,735,0,3
CUS_0x038f,User911,49,111-21-1911,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,769,4,5
CUS_0x0390,User912,50,112-22-1912,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,148,3,0
CUS_0x0391,User913,51,113-23-1913,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,817,2,1
CUS_0x0392,User914,52,114-24-1914,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,922,2,2
CUS_0x0393,User915,53,115-25-1915,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,431,1,11
CUS_0x0394,User916,54,116-26-1916,Artist,2023-08-01,2023-08-01T00:00:00.000Z,282,2,2
CUS_0x0395,User917,55,117-27-1917,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,459,4,3
CUS_0x0396,User918,56,118-28-1918,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,192,2,0
CUS_0x0397,User919,57,119-29-1919,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,836,1,4
CUS_0x0398,User920,58,120-30-1920,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,117,2,9
CUS_0x0399,User921,59,121-31-1921,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,811,1,7
CUS_0x039a,User922,60,122-32-1922,Artist,2023-08-01,2023-08-01T00:00:00.000Z,36,1,4
CUS_0x039b,User923,61,123-33-1923,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,351,1,11
CUS_0x039c,User924,62,124-34-1924,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,575,0,11
CUS_0x039d,User925,63,125-35-1925,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,95,0,7
CUS_0x039e,User926,64,126-36-1926,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,188,3,0
CUS_0x039f,User927,65,127-37-1927,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,640,0,8
CUS_0x03a0,User928,66,128-38-1928,Artist,2023-08-01,2023-08-01T00:00:00.000Z,462,2,10
CUS_0x03a1,User929,67,129-39-1929,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,853,3,5
CUS_0x03a2,User930,68,130-40-1930,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,964,4,8
CUS_0x03a3,User931,69,131-41-1931,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,701,1,9
CUS_0x03a4,User932,70,132-42-1932,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,147,2,11
CUS_0x03a5,User933,71,133-43-1933,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,260,0,0
CUS_0x03a6,User934,72,134-44-1934,Artist,2023-08-01,2023-08-01T00:00:00.000Z,236,1,8
CUS_0x03a7,User935,18,135-45-1935,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,867,2,11
CUS_0x03a8,User936,19,136-46-1936,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,915,0,11
CUS_0x03a9,User937,20,137-47-1937,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,581,1,1
CUS_0x03aa,User938,21,138-48-1938,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,18,3,10
CUS_0x03ab,User939,22,139-49-1939,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,59,4,3
CUS_0x03ac,User940,23,140-50-1940,Artist,2023-08-01,2023-08-01T00:00:00.000Z,783,3,11
CUS_0x03ad,User941,24,141-51-1941,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,109,4,9
CUS_0x03ae,User942,25,142-52-1942,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,332,2,4
CUS_0x03af,User943,26,143-53-1943,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,94,4,10
CUS_0x03b0,User944,27,144-54-1944,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,445,0,9
CUS_0x03b1,User945,28,145-55-1945,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,787,2,3
CUS_0x03b2,User946,29,146-56-1946,Artist,2023-08-01,2023-08-01T00:00:00.000Z,885,0,5
CUS_0x03b3,User947,30,147-57-1947,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,415,0,3
CUS_0x03b4,User948,31,148-58-1948,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,71,1,7
CUS_0x03b5,User949,32,149-59-1949,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,539,4,3
CUS_0x03b6,User950,33,150-60-1950,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,161,1,1
CUS_0x03b7,User951,34,151-61-1951,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,858,3,6
CUS_0x03b8,User952,35,152-62-1952,Artist,2023-08-01,2023-08-01T00:00:00.000Z,180,0,0
CUS_0x03b9,User953,36,153-63-1953,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,741,1,9
CUS_0x03ba,User954,37,154-64-1954,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,750,0,2
CUS_0x03bb,User955,38,155-65-1955,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,47,2,3
CUS_0x03bc,User956,39,156-66-1956,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,874,4,2
CUS_0x03bd,User957,40,157-67-1957,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,300,0,4
CUS_0x03be,User958,41,158-68-1958,Artist,2023-08-01,2023-08-01T00:00:00.000Z,319,4,3
CUS_0x03bf,User959,42,159-69-1959,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,131,1,11
CUS_0x03c0,User960,43,160-70-1960,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,832,2,0
CUS_0x03c1,User961,44,161-71-1961,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,92,2,4
CUS_0x03c2,User962,45,162-72-1962,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,403,3,11
CUS_0x03c3,User963,46,163-73-1963,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,237,2,1
CUS_0x03c4,User964,47,164-74-1964,Artist,2023-08-01,2023-08-01T00:00:00.000Z,979,4,11
CUS_0x03c5,User965,48,165-75-1965,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,848,3,8
CUS_0x03c6,User966,49,166-76-1966,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,278,3,6
CUS_0x03c7,User967,50,167-77-1967,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,414,4,6
CUS_0x03c8,User968,51,168-78-1968,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,986,1,6
CUS_0x03c9,User969,52,169-79-1969,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,558,3,10
CUS_0x03ca,User970,53,170-80-1970,Artist,2023-08-01,2023-08-01T00:00:00.000Z,145,0,1
CUS_0x03cb,User971,54,171-81-1971,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,818,3,10
CUS_0x03cc,User972,55,172-82-1972,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,992,2,4
CUS_0x03cd,User973,56,173-83-1973,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,702,2,2
CUS_0x03ce,User974,57,174-84-1974,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,617,2,1
CUS_0x03cf,User975,58,175-85-1975,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,2,2,10
CUS_0x03d0,User976,59,176-86-1976,Artist,2023-08-01,2023-08-01T00:00:00.000Z,170,0,10
CUS_0x03d1,User977,60,177-87-1977,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,757,2,5
CUS_0x03d2,User978,61,178-88-1978,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,264,4,8
CUS_0x03d3,User979,62,179-89-1979,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,816,1,0
CUS_0x03d4,User980,63,180-90-1980,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,310,0,2
CUS_0x03d5,User981,64,181-91-1981,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,694,4,6
CUS_0x03d6,User982,65,182-92-1982,Artist,2023-08-01,2023-08-01T00:00:00.000Z,559,4,3
CUS_0x03d7,User983,66,183-93-1983,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,396,1,0
CUS_0x03d8,User984,67,184-94-1984,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,314,4,6
CUS_0x03d9,User985,68,185-95-1985,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,99,4,11
CUS_0x03da,User986,69,186-96-1986,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,410,0,2
CUS_0x03db,User987,70,187-97-1987,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,145,0,9
CUS_0x03dc,User988,71,188-98-1988,Artist,2023-08-01,2023-08-01T00:00:00.000Z,160,0,8
CUS_0x03dd,User989,72,189-99-1989,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,307,2,11
CUS_0x03de,User990,18,190-10-1990,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,358,3,6
